CH1	CH2	CH3	CH4	CH5
-0.044128	-0.26395	0.12012	0.015656	0.0057678
-0.0042572	-0.27818	0.064774	0.017212	0.012039
0.084503	-0.21808	0.052689	0.0048523	0.00032043
0.23126	-0.11462	0.20737	0.0035706	0.0016022
0.28271	-0.0068207	0.21625	0.0070496	0.013046
0.30249	0.071182	0.29594	0.0103	0.0016022
0.28876	0.10249	0.066284	0.0093842	0.010849
0.24646	0.080566	-0.58218	-0.0021973	0.0020142
0.18201	0.046463	-1.0107	-0.01886	0.0090637
0.070038	0.034103	-0.98456	-0.005722	0.0091095
-0.096313	0.039688	-0.68367	-0.0092926	0.0016022
-0.19514	0.066788	-0.35234	0.00086975	0.0059967
-0.20206	0.073975	-0.019775	0.013367	-0.010941
-0.13582	0.015472	0.21126	0.0075531	-0.0032959
-0.01062	-0.06752	0.39967	-0.00036621	0.00073242
0.099472	-0.11073	0.58163	0.0011444	-0.0081024
0.19849	-0.10332	0.53188	-0.0055389	0.0032501
0.19803	-0.047104	0.41089	-0.0043945	0.0011444
0.035339	-0.011261	0.20187	-0.0043488	-0.0020599
-0.16324	0.027832	0.074707	-0.0031586	0.0078278
-0.32941	0.072647	0.087158	-0.0055389	0.0039825
-0.44376	0.10973	0.1105	0.0023804	-0.0022888
-0.45369	0.1279	0.26376	0.0017853	0.0014648
-0.29869	0.11165	0.3127	0.00032043	0.0061798
-0.12259	0.067657	0.20178	0.0083771	-0.0037079
-0.0098877	-0.027374	0.11531	0.0071411	0.0045319
0.12103	-0.12245	0.24673	0.0048981	0.0070953
0.19821	-0.16031	0.17418	0.0032501	0.0103
0.18164	-0.123	-0.10638	0.0032501	0.0016479
0.10446	-0.056076	-0.27411	0.003067	0.003479
0.002655	0.0042114	-0.40096	0.0093842	0.0058594
-0.12584	0.030258	-0.27681	0.0090179	0.010849
-0.22064	-0.011353	-0.28775	0.0084229	0.0014191
-0.27823	-0.046555	-0.52611	0.010895	-0.00086975
-0.27521	-0.045822	-0.47063	0.00032043	0.0050812
-0.22554	-0.050034	-0.22	-0.0007782	0.012955
-0.10629	-0.03804	0.08757	-0.0029297	0.010071
0.03772	-0.031082	0.21986	-0.0027466	-0.0017395
0.14323	-0.013184	0.41954	-0.011307	0.0042572
0.22893	0.012909	0.37061	-0.020828	0.0051727
0.23447	0.049942	0.24055	-0.026642	0.00032043
0.17578	0.071732	-0.053329	-0.027695	0.0054016
0.10011	0.06395	-0.16411	-0.02005	-0.0035706
0.069489	0.080704	0.014328	-0.015427	0.0081024
0.035156	0.063766	0.24522	-0.016983	-0.00045776
0.053101	0.064728	0.27882	0.011124	0.0045319
0.072784	0.046005	0.010529	0.038315	-0.003067
0.1073	0.069214	-0.49429	0.039642	0.0016022
0.16264	0.049576	-0.72331	0.041977	0.0071869
0.2146	-0.0073242	-0.4726	0.019135	-0.0036163
0.19917	-0.063034	-0.05983	0.0024719	0.0032501
0.1312	-0.074661	0.20778	-0.0068207	0.0046234
0.031357	-0.054153	0.3528	-0.0062256	-0.0034332
-0.078781	-0.033325	0.48843	-0.0032959	-0.0010071
-0.20219	-0.027878	0.53673	-0.002655	0.0046234
-0.30464	-0.035751	0.55495	0.0020599	0.0097046
-0.29352	-0.05983	0.4308	-0.0029755	0.0071869
-0.26276	-0.042755	0.2347	-0.0062714	0.0070953
-0.19716	-0.033463	0.10579	-0.014053	0.0058594
-0.14296	0.011307	0.12529	-0.012863	0.0067291
-0.076401	0.028793	-0.18819	-0.006958	-0.0058594
-0.083313	0.039185	-0.66193	-0.0066833	0.0015564
-0.12781	0.035248	-0.95888	-0.002243	0.0045776
-0.12268	0.053787	-0.5787	0.0010071	-0.0042114
-0.13582	0.046829	0.11458	-0.006958	0.0048065
-0.10304	0.057587	0.44243	-0.010849	-0.005722
0.013046	0.03511	0.41158	-0.006546	0.0072327
0.16699	0.0037994	0.11888	-0.0045319	0.00032043
0.29755	-0.05603	-0.36031	0.003891	0.0094299
0.30789	-0.1149	-0.52643	0.016571	0.006546
0.25676	-0.15102	-0.49265	0.017715	0.00737
0.18173	-0.15756	-0.5105	0.015701	-0.0071411
0.071503	-0.13481	-0.5154	0.0097504	0.0049438
-0.079376	-0.062347	-0.25681	0.0064087	-0.0023346
-0.15138	0.027603	0.079193	-0.0027008	0.0035706
-0.10693	0.080521	0.297	-0.0053558	0.0013275
0.035706	0.12914	0.33948	-0.011673	0.0059509
0.1604	0.14168	0.35532	-0.0064087	0.012863
0.24554	0.15166	0.39578	-0.0046234	0.0054016
0.26733	0.16356	0.48495	-0.01181	0.015381
0.19043	0.20348	0.59807	-0.0052643	0.0039825
0.0065918	0.19157	0.64879	0.0024719	0.010849
-0.096909	0.1387	0.50427	0.010712	0.0042572
-0.085876	0.0059509	0.21519	0.018723	0.01506
0.046829	-0.12268	-0.12071	0.019043	0.0027924
0.16937	-0.23959	-0.36827	0.013458	0.012726
0.25282	-0.32378	-0.42297	0.023117	-0.0012817
0.27681	-0.3203	-0.34209	0.018814	0.014236
0.19835	-0.26161	-0.33614	0.013229	0.0094757
0.096039	-0.13074	-0.40837	-0.0025177	0.00032043
0.031174	-0.0021515	-0.35719	-0.0050354	0.010483
-0.036667	0.07338	-0.14909	-0.01268	0.001236
-0.11508	0.089813	-0.036392	-0.0059967	0.012772
-0.22389	0.055389	-0.099289	-0.0026093	-0.0016022
-0.28372	0.0072784	-0.26381	-0.0020599	0.0068207
-0.32423	-0.0439	-0.23849	-0.0075531	0.00082397
-0.31403	-0.058456	-0.0095673	-0.0083771	-0.0098419
-0.29137	-0.049301	0.18484	-0.010666	0.0055389
-0.2899	-0.0037079	0.28624	-0.011536	-0.003891
-0.26926	0.031723	0.2606	0.0035248	-0.0026093
-0.21011	0.085693	0.28853	0.0007782	-0.0081024
-0.17642	0.11943	0.30995	-0.001236	0.0025177
-0.15555	0.1393	0.27328	0.0041656	0.0065002
-0.092056	0.089676	0.18123	0.0032501	-0.0021515
0.085236	0.063171	0.042297	0.0016022	0.0065002
0.32991	0.033737	0.021103	0.0011444	0.0024719
0.47136	0.030121	0.038956	0.014236	0.0014191
0.52986	0.030853	-0.047562	0.0050354	0.0050354
0.46797	0.028748	-0.18773	-0.0059967	0.00032043
0.30688	0.018951	-0.13861	-0.010117	0.0031128
0.10968	-0.054932	0.10913	0.0029297	0.0084229
-0.082214	-0.12881	0.38379	0.00032043	-0.0033417
-0.16214	-0.15784	0.068115	-0.0060883	0.0066833
-0.18604	-0.16008	-0.44234	0.01062	-0.0028381
-0.20631	-0.12726	-0.25113	0.0074158	0.0095673
-0.2124	-0.089676	0.2514	-0.0050354	0.0046692
-0.1826	-0.041885	0.58054	-0.0064545	0.0083313
-0.15674	0.0094757	0.68587	-0.0078278	-0.0016937
-0.072327	0.062485	0.38828	-0.0066376	0.0021515
-0.033966	0.072876	-0.17033	-0.0095215	-0.0067291
0.0070496	0.082855	-0.70139	0.0036621	-0.0021973
0.020325	0.099197	-0.78067	0.0086517	-0.008606
-0.032227	0.078735	-0.74254	0.0095215	0.0070953
-0.15601	0.056168	-0.68065	9.1553e-05	0.0065918
-0.23291	0.037811	-0.3614	-0.0021973	0.0084229
-0.27374	0.040146	-0.10881	-0.0040741	0.0020599
-0.24637	0.035477	0.2347	-0.0018311	-0.0014191
-0.094482	0.017899	0.42737	0.0043945	0.0044403
0.17999	0.0029297	0.44225	0.0088348	-0.0073242
0.45044	-0.045044	0.19263	0.014923	0.0081024
0.56731	-0.09343	0.025131	0.017899	0.0048065
0.57637	-0.1132	-0.075027	0.013412	0.0030212
0.48587	-0.09993	-0.13403	0.010254	0.0098419
0.29979	-0.065231	0.083496	0.003891	0.0091095
0.13165	-0.01149	0.38461	-0.0054474	0.0066833
-0.028381	0.034241	0.2737	-0.0045776	0.0089722
-0.18036	0.054886	0.081665	-0.0055389	0.00032043
-0.28162	0.065964	0.19583	-0.013321	0.0093842
-0.32002	0.04097	0.44495	-0.0080566	-0.0023804
-0.32121	0.048523	0.29567	-0.0037994	0.0043488
-0.30231	0.036713	-0.1989	-0.0016479	-0.0060425
-0.28564	0.030899	-0.65845	-0.0095215	0.00032043
-0.23035	-0.0055389	-0.8243	0.0025635	0.0027008
-0.20581	-0.023209	-0.43835	0.0010986	0.0032501
-0.18741	-0.018539	0.15459	-0.00018311	0.0053558
-0.13358	-0.0068207	0.50327	-0.0016022	0.0081482
0.0093842	-0.033325	0.44302	0.01062	0.00086975
0.11156	-0.078506	-0.042572	0.0075531	0.0087891
0.16292	-0.10217	-0.49503	0.010529	-0.005127
0.21661	-0.11142	-0.70161	0.015839	0.0048065
0.194	-0.09494	-0.40887	0.0048065	-0.0024261
0.12543	-0.056946	0.079834	-0.015152	0.005127
0.12891	-0.014099	0.31563	-0.015335	0.010208
0.21414	0.023117	0.36946	-0.014511	0.0016479
0.25777	0.04422	0.43945	0.0077362	0.0086517
0.30762	0.047699	0.4985	0.014282	0.0061798
0.30432	0.074478	0.45671	-0.00091553	0.0088348
0.25182	0.11467	-0.024948	-0.0014648	-0.0010986
0.077362	0.14781	-0.53293	-0.0103	-0.0013275
-0.10181	0.1637	-0.72839	-0.0012817	-0.003891
-0.19107	0.13948	-0.56767	0.0042572	0.0046234
-0.2384	0.10593	0.054565	0.0025635	-0.0048523
-0.23964	0.049576	0.54945	-0.0032501	0.0087891
-0.20009	0.0061798	0.74153	0.0042572	0.0043488
-0.1512	-0.064224	0.70889	-0.0035706	-0.0015106
-0.084869	-0.095535	0.43565	-0.00018311	0.00032043
-0.049255	-0.16145	0.28304	0.0032501	0.0011444
-0.0011902	-0.18617	0.05365	-0.0050354	0.0058594
0.0040283	-0.18256	-0.43433	-0.00054932	-0.0029297
-0.0079651	-0.16425	-0.77193	0.0033417	0.005127
-0.045914	-0.1176	-0.80452	0.0036621	0.0055847
-0.13133	-0.038956	-0.43172	0.002655	0.0061798
-0.16443	0.085144	0.065964	0.00032043	-0.0025635
-0.1908	0.16809	0.090546	0.0020599	0.0094757
-0.21771	0.258	-0.31348	0.0036621	0.0032501
-0.06601	0.26683	-0.2634	0.011353	0.0066833
0.1881	0.15399	0.23969	0.0097046	0.0075073
0.43762	-0.021103	0.50912	0.021103	0.0036621
0.55005	-0.2076	0.50862	0.02179	0.0093842
0.60068	-0.29704	0.53517	0.018082	0.0074615
0.485	-0.32314	0.57289	0.014008	0.0054016
0.29242	-0.28217	0.24637	0.0076904	0.01355
0.055023	-0.20306	-0.43675	0.0072784	0.015381
-0.17313	-0.12634	-0.92358	0.0056305	0.0042114
-0.36786	-0.022293	-0.88467	-0.0062714	0.012955
-0.47635	0.054428	-0.51553	-0.018814	0.0022888
-0.49438	0.13101	-0.16393	-0.033417	0
-0.43478	0.20522	0.12451	-0.029068	0.011078
-0.32304	0.21712	0.31206	-0.024582	0.0010071
-0.1805	0.22614	0.37321	-0.021011	0.0039825
-0.045547	0.19272	0.3864	-0.018311	0.012314
0.071548	0.13371	0.25204	0.0088806	0.0077362
0.18915	0.077545	0.10341	0.011307	-4.5776e-05
0.20348	0.0079193	-0.065048	0.016846	0.0031586
0.11353	-0.067566	-0.052963	0.0064087	0.0042114
0.054611	-0.1403	0.044037	0.0057678	-0.0015564
0.0045776	-0.15573	-0.021652	0.012909	-0.0027924
0.00027466	-0.136	0.1425	0.0077362	0.0041656
0.02948	-0.095032	0.29951	0.0011444	0.0067749
0.089127	-0.023117	0.2948	-0.004303	0.0014191
0.093246	0.0048981	0.064728	-0.018082	0.010574
0.071915	0.0011444	-0.081161	-0.014328	-0.0026093
0.021606	-0.009201	-0.038406	-0.00086975	-0.00086975
-0.053558	-0.014877	0.12163	0.002655	-0.0027924
-0.17519	0.0088348	0.038727	0.0059967	0.0046234
-0.27054	0.023071	-0.20206	0.014969	-0.00041199
-0.27667	0.035751	-0.41982	0.0039825	-0.0021973
-0.1886	0.03186	-0.23552	-0.0040283	0.0066833
-0.063721	0.036987	0.14182	-0.0015106	-0.002243
0.086563	0.071915	0.34218	-0.011078	0.0009613
0.15527	0.060791	0.040741	-0.014603	0.0081482
0.16708	0.032455	-0.14827	-0.0058136	-0.0026093
0.14159	-0.005127	-0.20306	-0.0070038	0.0088348
0.14667	-0.038315	-0.18324	-0.0082855	-0.00041199
0.13005	-0.055893	-0.25479	0.010483	0.0085602
0.10963	-0.050079	-0.19359	0.010391	0.0014648
0.075439	-0.045914	0.079697	0.0032501	0.001236
0.046875	-0.030945	0.12199	0.0086517	0.0069122
-0.012268	-0.00086975	0.16026	0.0037537	-0.0015564
-0.085236	0.0048065	0.12831	-0.0023346	0.010483
-0.087936	0.0070038	-0.02504	0.0057678	0.003067
-0.0032959	0.0073242	-0.33389	-0.0053101	0.0097961
0.1263	0.02504	-0.55499	-0.010483	0.013687
0.23254	0.061844	-0.37743	-0.012405	0.0091095
0.23936	0.10931	-0.020462	-0.00068665	0.0084229
0.14227	0.12918	0.20494	0.0054474	-0.0053101
-0.01593	0.1105	0.28574	0.0019684	-0.0064545
-0.13824	0.026917	0.24989	0.0045319	-4.5776e-05
-0.18233	-0.037766	0.30048	0.0065918	0.0069122
-0.17743	-0.11971	0.38928	0.0092926	-0.0040283
-0.15985	-0.19189	0.52423	0.018311	0.0036621
-0.16443	-0.19409	0.49837	0.015472	-0.0063171
-0.1485	-0.17592	0.13509	0.0086517	0.0058594
-0.13023	-0.12012	-0.40338	0.0095215	0.0058594
-0.05658	-0.05072	-0.75558	-0.0016022	-0.0025635
0.058456	0.018173	-0.69223	0.0050812	-0.0053101
0.12199	0.056122	-0.35175	-0.015518	0.0042114
0.10057	0.065323	0.13005	-0.0063629	0.014648
0.0097504	0.051773	0.32845	0.00032043	0.0087891
-0.077454	0.020187	0.31535	0.0032501	0.0032501
-0.16772	-0.001236	0.37532	0.0021515	0.0020599
-0.20952	0.014969	0.40196	0.0066833	0.010757
-0.19093	0.025314	0.39853	-0.0027008	0.0083771
-0.088165	0.039139	0.30258	-0.014008	0.0028839
0.090912	0.069122	0.22064	-0.012497	-0.0067291
0.32716	0.076447	0.028885	-0.016983	0.0027008
0.49191	0.072876	-0.33105	-0.012817	0.006134
0.51517	0.046371	-0.76831	-0.0045319	0.0017853
0.38072	-0.0048523	-0.78442	-0.012314	0.00073242
0.17899	-0.078461	-0.57564	0.019775	0.013046
-0.026001	-0.12424	-0.1073	0.010986	0.008606
-0.22549	-0.14612	0.45058	0.0029755	0.00032043
-0.34534	-0.1306	0.69493	-0.0009613	0.0067291
-0.34863	-0.070404	0.36209	0.0103	0.0085144
-0.31119	0.0017853	0.11458	0.0084686	0.0056305
-0.28519	0.060333	-0.12126	-0.0041199	0.0027008
-0.28542	0.12561	-0.23689	0.0007782	0.0027008
-0.25172	0.14992	-0.3728	-0.0068207	0.0074158
-0.18256	0.16759	-0.32195	-0.00022888	0.0029755
-0.071777	0.11421	-0.21391	-0.0036163	0.0084686
0.087021	0.017899	-0.22339	0.0018768	0.012451
0.34067	-0.074387	-0.40233	0.01062	0.0021973
0.5869	-0.11147	-0.1972	0.018906	-0.0026093
0.72876	-0.098511	0.39752	0.0090637	0.0083313
0.6189	-0.075577	0.64284	-0.0012817	0.012955
0.36383	-0.036987	0.84947	0.014511	0.002243
0.016891	-0.0021515	0.71274	0.015839	-0.0057678
-0.26587	-0.01236	0.20082	-0.0085144	0.0078735
-0.42984	-0.022614	-0.48225	-0.01973	0.00082397
-0.47946	0.014099	-0.95847	-0.0067749	0.014557
-0.50533	0.046097	-0.9722	-0.0094299	-0.0018768
-0.50171	0.098236	-0.5257	-0.008606	0.0074615
-0.43707	0.15546	0.21373	-0.0067749	0.0024261
-0.26532	0.19308	0.74643	-0.0014648	0.008606
-0.076447	0.11696	0.64037	0.0048523	0.00073242
0.15079	-0.0029297	-0.071045	0.028564	0.0027466
0.38026	-0.10913	-0.49933	0.029663	0.010208
0.53421	-0.21904	-0.52922	-0.0013275	-0.0009613
0.5013	-0.2796	-0.15152	-0.0032959	0.0070496
0.38329	-0.27782	0.22984	0.0013733	0.001236
0.2395	-0.26189	0.2758	0.0016022	-0.0043945
0.11389	-0.24037	0.4509	0.0036621	0.0046692
0.018082	-0.15788	0.66829	-0.0103	-0.0086517
-0.05191	-0.03923	0.39629	-0.021378	0.0068665
-0.11426	0.046051	-0.095947	-0.018723	-0.0040283
-0.19505	0.10052	-0.58626	-0.010117	0.0029297
-0.23648	0.17162	-0.75009	-0.0032501	0.0059509
-0.20334	0.19423	-0.31558	-0.00059509	0.00082397
-0.078552	0.20943	0.12643	-0.0037994	0.0061798
0.12346	0.17958	0.26953	-0.0060425	0.0089264
0.28441	0.1019	0.35989	0.0023346	-0.0044403
0.37143	0	0.43076	0.0091553	0.003891
0.30501	-0.074936	0.41927	0.0043488	0.0093842
0.14149	-0.082397	0.40146	-0.0027008	-0.0029297
-0.019684	-0.038177	0.41185	0.00032043	0.010483
-0.16374	0.0037994	0.24229	0.00032043	0.0034332
-0.25104	0.049622	-0.27328	0.01236	0.00086975
-0.24307	0.040237	-0.76176	0.0079193	0.0074158
-0.17592	0.023758	-0.5945	0.014969	0.0014648
-0.11641	-0.023117	-0.087845	0.0060425	0.0089264
-0.11325	-0.037399	0.21373	-0.010483	0.0055389
-0.19423	-0.028198	0.3446	-0.014282	-0.00059509
-0.24696	-0.038132	0.44417	-0.0067749	0.00032043
-0.25754	-0.0055847	0.37852	-0.0096588	0.0096588
-0.19116	0.011169	-0.14566	-0.0035706	0.0021973
-0.079971	0.048706	-0.77179	0.00027466	-0.0027466
0.088623	0.069214	-0.81161	-0.0041656	0.0031586
0.20384	0.042847	-0.12927	0.005722	-0.0026093
0.18622	0.03035	0.40627	-0.0011444	0.005127
0.12827	0.0025177	0.48267	0.0021515	0.0091095
0.078186	-0.0067291	0.34447	0.0035248	-0.0013733
0.009201	-0.0093842	0.069351	0.0025177	0.0085602
-0.094437	-0.0066376	-0.12616	-0.0066376	-0.006134
-0.2146	-0.0048981	-0.40265	0.0031586	0.003479
-0.25662	-0.029709	-0.56653	0.0023804	-0.0068665
-0.2401	-0.027374	-0.35051	0.0013275	-0.00027466
-0.17482	-0.0092468	-0.061203	0.018677	-0.0042572
-0.044769	-0.004303	0.27951	0.012268	0.0050354
0.044128	0.020416	0.51883	0.012177	0.0016022
0.096313	0.015976	0.67621	0.013229	0.00059509
0.082443	0.013367	0.78639	-0.0026093	0.010941
0.11082	-0.013092	0.67291	-0.014877	0.00032043
0.15985	-0.016113	0.021973	-0.018494	-0.0014648
0.129	-0.0045319	-1.0041	-0.0085144	0.0023804
0.11586	0.0298	-1.377	-0.0083771	-0.0012817
0.081299	0.058914	-1.0724	-0.0097046	0.0099335
0.10867	0.044861	-0.39651	-0.0097961	-0.0023346
0.26939	0.031677	0.12405	0.0032501	0.0089264
0.4568	0.017395	0.24751	0.0078278	-0.0026093
0.54318	0.0031586	0.30702	0.0036621	0.0080566
0.50606	0.013	0.35573	0.0053101	-0.0011444
0.3349	-0.019547	0.23378	0.010117	0.0055847
0.099426	-0.080383	0.067337	0.012314	0.006134
-0.14699	-0.11687	0.11984	0.021286	0.0077362
-0.31316	-0.16434	-0.00091553	0.017349	-0.0019684
-0.41707	-0.14488	-0.21716	0.0055847	0.0024261
-0.45245	-0.13074	-0.39569	-0.0095215	0.0015106
-0.39304	-0.080658	-0.41121	-0.021194	-0.0029755
-0.26532	-0.034561	-0.19107	-0.0066376	0.0079193
-0.075851	0.013321	-0.10808	0.0058136	-0.0033875
0.046692	0.037445	-0.0021973	0.012726	0.0088806
0.060974	0.042252	0.29233	0.00032043	0.0059509
-0.012817	0.074799	0.64911	-0.010483	0.01387
-0.09343	0.049942	0.7478	-0.0050812	-0.0011444
-0.17683	0.023758	0.77005	-0.0099792	0.0066833
-0.18027	0.0075531	0.69347	-0.005722	-0.0038452
-0.11256	0.054428	0.54524	-0.012634	0.010574
-0.0089264	0.098328	0.12497	-0.0091553	0.0037079
0.11723	0.13989	-0.67259	-0.010208	0.010666
0.23804	0.14685	-1.1209	0.012543	0.014786
0.29778	0.10808	-0.93622	0.018265	0.00032043
0.25708	0.048569	-0.4975	0.01973	0.00737
0.14941	-0.014328	-0.058685	0.021011	-0.0010529
0.084595	-0.10309	0.17876	0.015884	0.0097961
0.044495	-0.18965	0.44518	0.018402	0.0029297
0.025406	-0.21281	0.57719	0.0010529	0.0059967
0.011719	-0.18416	0.11458	-0.018448	-0.001236
-0.0076904	-0.14127	-0.37473	-0.016983	0.0067749
-0.07164	-0.074753	-0.44234	-0.011765	-0.002655
-0.13985	-0.055618	-0.19354	-0.0075531	0.0075531
-0.23703	-0.017761	0.13472	-0.0049438	0.0011444
-0.29663	-0.013321	0.31252	0.0032501	-0.0055389
-0.28944	0.0035248	0.28239	-0.0069122	0.0022888
-0.20485	0.010117	0.29247	0.0029755	0.0089264
-0.054565	0.014969	0.18919	0.002655	-0.0011444
0.10043	0.023438	0.24719	0.0059052	0.0099335
0.17162	0.02124	0.29677	0.031082	0.0080109
0.17523	0.013504	0.28578	0.015518	-0.0030212
0.13046	0.016434	0.08194	0.0045776	0.0064087
0.063171	0.028793	-0.41895	0.00032043	-0.0041199
-0.013504	0.041382	-0.93356	-0.021927	0.0040283
-0.041382	0.095123	-0.75522	0.0010986	0.00091553
-0.096863	0.10982	-0.23827	-0.013367	-0.0036621
-0.1745	0.11302	-0.12712	-0.017715	0.0097046
-0.23355	0.10286	-0.22421	-0.0055389	0.0037079
-0.21849	0.058182	-0.14392	-0.00050354	-0.0029755
-0.1122	0.0070953	0.136	-0.0091553	0.011307
0.033371	-0.035477	0.40503	-0.010162	0.012543
0.20343	-0.037903	0.75911	-0.0029297	0.0037537
0.32098	-0.015335	1.0601	-0.0042114	-0.0022888
0.39157	0.0070953	0.95439	0.0011444	0.0048065
0.26898	0.0091095	0.66719	-0.0032043	-0.00013733
0.093887	-0.037766	0.37088	0.010391	-0.0036621
-0.059235	-0.11847	-0.16859	0.015564	0.0062256
-0.1713	-0.20023	-0.90463	0.028107	0.0016479
-0.2005	-0.20338	-1.4529	0.010941	0.0070496
-0.17821	-0.14429	-1.3536	-0.00032043	0.0059509
-0.1203	-0.067657	-0.56049	-0.003479	0.0090637
-0.061523	0.024628	0.33751	-0.01062	0.0065918
-0.011353	0.060562	0.7392	-0.025131	0.010254
0.07782	0.098465	0.70592	-0.027695	0.0043488
0.1609	0.11952	0.31609	-0.020187	0.0011444
0.26184	0.15587	-0.2287	-0.0021973	0.0068207
0.35376	0.14804	-0.55614	0.0068665	0.0087433
0.30084	0.10286	-0.77074	0.022568	0.0053101
0.20526	0.039276	-0.43076	0.018585	-0.00022888
0.072693	-0.0055847	0.060196	0.0055847	0.0040283
-0.019913	-0.016937	0.19949	0.0023346	-0.0036621
-0.087891	-0.016022	0.19817	-0.0078735	0.00032043
-0.088165	-0.0058136	0.33659	-0.00737	-0.0060425
-0.069351	-0.027878	0.43149	0.0018768	0.0027008
-0.13513	-0.064865	0.31	-0.0075531	0.0054932
-0.26395	-0.12099	0.053513	0.0038452	-0.0053101
-0.33087	-0.096359	-0.136	0.0019684	0.0081482
-0.34314	-0.058182	-0.24513	0.00032043	0.0017853
-0.3127	-0.021927	-0.34273	0.014374	0.0037994
-0.22655	-0.0084686	-0.14049	0.021194	0.0077362
-0.10373	0.0021515	-0.02124	0.026093	0.0027008
0.093109	-0.036896	-0.057861	0.010025	0.012039
0.26898	-0.048019	0.11751	-0.00036621	0.0011444
0.42133	-0.025772	0.36484	-0.0062256	0.017212
0.48349	0.028564	0.4482	-0.0088806	0.001236
0.4519	0.086929	0.27571	-0.0099335	0.0079193
0.31691	0.10638	0.061478	-0.011307	-0.0091095
0.13385	0.097	-0.075073	-0.014603	-0.010025
-0.045822	0.10826	-0.11101	-0.015381	0.0023346
-0.14149	0.082535	-0.13499	-0.0033417	-0.0091095
-0.18997	0.041199	0.05983	0.005127	0.0032501
-0.20892	0.0048981	0.25127	0.0074158	0.010117
-0.21524	-0.03978	0.47983	0.0041656	-0.0018768
-0.23483	-0.057816	0.27461	0.0020599	0.0068665
-0.26688	-0.079468	-0.050079	0.003067	0.014282
-0.30899	-0.081711	-0.30798	-0.0046692	0.013596
-0.34694	-0.053604	-0.090866	-0.00041199	0.0027008
-0.31485	-0.031082	-0.046005	-0.0080566	-0.0071869
-0.20874	-0.0084229	-0.36475	-0.016846	0.0035706
-0.071594	-0.037033	-0.54272	-0.0021973	0.0088348
0.098694	-0.068527	-0.42155	0.003891	0.0016937
0.2075	-0.08606	-0.21217	0.0083313	0.0021515
0.26395	-0.047012	-0.065918	0.025452	0.0092926
0.28711	0.018677	-0.010208	0.017212	9.1553e-05
0.25616	0.048477	0.093292	0.0099335	0.0037537
0.17784	0.057999	0.20924	0.012543	0.004715
0.084	0.026688	0.25182	0.0078278	-0.0014191
-0.0086975	-0.030853	0.3441	0.010025	0.00022888
-0.026917	-0.085602	0.40498	0.0031586	-0.0023346
0.031128	-0.090866	0.39436	-0.0062256	0.0075531
0.1181	-0.027512	0.45511	-0.0039825	9.1553e-05
0.12378	0.028336	0.32433	-0.0010071	0.012177
0.0737	0.076996	0.078598	0.0042114	-0.0042114
0.037537	0.084412	-0.43195	0.0068207	0.0045776
0.027466	0.04541	-0.88797	0.0039825	0.014282
-0.019363	-0.02623	-1.0531	0.009201	0.018173
-0.012589	-0.10954	-0.82787	0.014465	0.008194
0.0466	-0.14616	-0.5939	0.017578	-0.0007782
0.10226	-0.16924	-0.16956	0.0091095	0.0042114
0.1756	-0.13678	0.31943	-0.0089722	0.0076904
0.17198	-0.075073	0.50826	-0.019867	0.0087433
0.043213	-0.019455	0.48203	-0.0099335	-0.0014191
-0.11861	0.049942	0.41634	-0.018768	0.0093842
-0.28963	0.082947	0.28537	-0.019547	0.0064545
-0.42508	0.10799	0.22563	-0.018997	-0.0020599
-0.46889	0.081985	0.15852	-0.016937	0.005722
-0.41006	0.068985	0.096085	-0.011398	0.0061798
-0.21606	0.10464	0.32497	-0.011536	0.00032043
-0.0054932	0.10181	0.60873	-0.022202	0.0069122
0.11165	0.097916	0.57655	-0.026733	-0.0039825
0.18457	0.062759	0.38054	-0.0084686	0.0014191
0.30945	0.041199	0.13477	0.020599	0.007782
0.33133	0.041473	-0.19162	0.026001	0.0021973
0.24939	0.03772	-0.51178	0.0080566	-0.002243
0.21812	-0.0010071	-0.73805	0.0070496	0.010071
0.18379	-0.0086517	-0.6947	0.014328	-0.00022888
0.12964	-0.042068	-0.51659	0.016434	-0.0065918
0.048889	-0.090317	-0.48381	0.017899	0.003891
-0.020416	-0.08757	-0.41048	0.014145	0.017349
-0.080383	-0.05191	-0.096359	0.020142	0.011627
-0.14017	-0.013	0.31311	0.0079193	0.0032043
-0.19904	0.04541	0.58704	-0.0010986	0.0086517
-0.24371	0.039139	0.66628	0.0059509	-0.0075531
-0.2157	-0.022476	0.49361	-0.0031128	0.0046692
-0.15445	-0.058502	0.33394	-0.0077362	0.0093842
-0.044128	-0.089081	0.36218	-0.013687	-0.0019226
0.069855	-0.086014	0.20631	-0.014374	0.0021973
0.12451	-0.076813	-0.3208	-0.0055847	0.0046234
0.075623	-0.011215	-0.70033	0.0036163	-0.0023346
0.0029297	0.029938	-0.56845	0.0048981	0.0015564
